1.613749023038204320e-06 7.920090280563162865e-07 8.943330039709473323e-07 1.440137673199314006e-06 1.017738985298634890e-06 5.844180708881907827e-07 1.975632854491358459e-06 5.600297375777718456e-08 2.521782251731757937e-06 1.749055380478502083e-06 2.374838710509476906e-06 1.426019484604265828e-06 6.052945443675488328e-07 2.660623478478345156e-06 5.400216949105618393e-07 4.005972843252880959e-07 2.171668163172554452e-07 2.743910100973679940e-06 1.873946588594332929e-06 7.594109030078668602e-07 1.886891808262542333e-06 2.286206173936752870e-06 3.930642971270605773e-07 2.419462531615146677e-06 7.304460302198338799e-07 4.408820516944019941e-07 5.602755070518393085e-07 1.180243545206208855e-07 1.365798867518099912e-06 1.116857869653087822e-06 1.924539985228771792e-06 1.601462530223573355e-06 7.891483070758061619e-07 1.621854493464597016e-06 2.218348786997046504e-07 8.652703886511724034e-07 2.924890345735544103e-06 2.900622603088200014e-06 1.821950954643217602e-06 2.503038955556711101e-06 1.795623090633311837e-06 7.395575979944614715e-07 1.956006743932822132e-06 1.673233692866205916e-06 2.261461907106609113e-06 9.772727930900892685e-08 1.674274210630874634e-06 1.744245403417330611e-06 1.881706796325437050e-06 1.298043358528167236e-06 2.804500582019172372e-06 2.346545236045538697e-06 1.749415464677357545e-06 1.935772662175205268e-06 2.504589188623141680e-06 1.952347959892613845e-06 1.938521617767381052e-06 1.373269208509151028e-06 1.701412243143909598e-06 3.229665218274075833e-07 9.235838508362050128e-07 6.405264342297725237e-07 1.221911005891599487e-06 2.574944908954202484e-06 1.356098071947197046e-06 7.430432787437436000e-08 8.163383186403847571e-07 7.856781880696251783e-07 6.015528236975297857e-08 1.350721511957476133e-06 2.140130235957632467e-07 2.261231896825555714e-06 1.012342066476515697e-06 2.445613565970723377e-06 2.161193433506430786e-06 2.169642890843723476e-06 6.113777541607338899e-07 2.723930408237017670e-06 1.504730725674393588e-07 5.035769720119966743e-07 2.973158607085343710e-06 9.317994351482436642e-07 1.049212077953736573e-06 1.700737836125445692e-06 9.685776196987290723e-07 1.529967154567396065e-06 2.978110110729136502e-06 2.427505091554339432e-06 4.004554622107975194e-07 1.615560704955644179e-07 2.777142887364681448e-06 2.529560767435097085e-06 3.130601550293712432e-07 1.411838556414380665e-06 1.658288990563398827e-06 1.271212544496698614e-06 2.890429222533307838e-06 1.880846396381161822e-07 6.625920534894886822e-07 2.155649326146078614e-06 7.918540863329974363e-07
2.456267438337421009e-06 1.413499017898758952e-06 8.733406707355927455e-07 6.308238979025623443e-07 1.225770803459948683e-06 2.391036991375231459e-06 1.140831782814374359e-06 1.215219539499199153e-06 2.599062387553740441e-06 2.197008611134309668e-06 4.374243556455391919e-07 2.309620229394350471e-06 5.248216865384149430e-07 8.455092180338474110e-07 2.003541523667503810e-06 2.165635875575980155e-06 2.493320347085341246e-06 2.760324079850967902e-07 1.778344821649795019e-06 2.420255055877725242e-06 3.819583450822434504e-07 7.518228183783313123e-07 1.101485032429543196e-06 2.608060324236087279e-06 9.363354754767669756e-07 5.871862776671183319e-07 2.915184906689638388e-07 1.482882969783801274e-06 8.072314640370437944e-07 1.957113812452455769e-06 3.435015175787971170e-07 1.053740309696415634e-06 1.353311215532650475e-06 2.947825182213624720e-06 1.208771891128854008e-06 2.668277090649573944e-06 2.608830534127765100e-06 5.745690065432359880e-07 4.141860767447859441e-07 6.078429371746717812e-07 1.287377655965706387e-06 1.073512499868520580e-06 1.107819361378577605e-06 1.312608608573744575e-06 4.900575679895706963e-07 2.831604565618262120e-06 9.980850826831739073e-07 2.794733994669893339e-06 4.022933330307943243e-08 5.660845651696828148e-07 1.956525413987038170e-06 2.184304854569127390e-06 1.548964363930623154e-06 1.593367063941960902e-06 5.989360264455630725e-07 2.994180413500445757e-07 1.869451468292222111e-06 1.209367131408742000e-06 1.796325379589293856e-06 1.225931933821936305e-06 1.513162065321088066e-06 2.106259590238390022e-06 1.850757603638603521e-06 1.100697379290288803e-06 9.341768962995926231e-07 1.458301665343272894e-06 1.471170532495385772e-06 3.734149847649130836e-07 2.338423673083851743e-06 8.678465859526545467e-07 2.373776914174863116e-06 2.826559192259422852e-06 1.343657015282621411e-06 1.036960053074777362e-06 2.459301387427378475e-06 2.868992069050357278e-06 2.400896369948513870e-06 2.845776536271666273e-06 2.605896539911051856e-06 2.606748220091626486e-06 1.771666015636512840e-06 1.010292510747945791e-06 1.584502214780215618e-06 6.164874404835555599e-07 2.481338467853489622e-06 2.609924342795148567e-06 5.269822667655437577e-07 1.090652090229983289e-07 1.600499288741903588e-06 5.637266432411529053e-07 2.466989281864006034e-06 1.947026650850507962e-06 1.384046738776726494e-07 5.889033314509808806e-07 2.851934507293039610e-06 2.548453859386700877e-06 1.254038711988593442e-06 1.173646685779343497e-06 2.148701649950705349e-06 2.928697046210984146e-06 1.415457141901927143e-06
8.441295601815898557e-07 1.300683406957138381e-06 1.788550246018051176e-06 2.692732959217371827e-06 2.786537214685058670e-06 2.378893483662481803e-06 2.648744767447853021e-06 5.084536246372380209e-07 2.076013651081372101e-06 9.538906721391905184e-07 2.789008917382899920e-06 1.547096941962135617e-06 1.158151167277224331e-06 2.253249129359439384e-06 2.537595921264649077e-06 1.793661302648525370e-06 1.986006069021133063e-06 2.904430787308173950e-06 2.408526237933680278e-06 1.246441100698612078e-06 1.775145050791009024e-06 1.862159249059510439e-06 1.871417852797034871e-06 1.482370153850725195e-06 1.016673160647735239e-07 1.947216063741408046e-06 2.710249857401039842e-06 1.790494475155467201e-06 2.330197020789177987e-06 1.435850501201950443e-06 1.377199031587608040e-06 2.718417629246363756e-06 4.304735792736528156e-07 2.150691872747004879e-06 1.792446852353400677e-06 1.337642574716260350e-06 8.179693545881147193e-07 1.187386393638931284e-06 2.392536375065321369e-06 2.619917107097286298e-07 1.543126057189721475e-06 2.285669902663938590e-06 2.452535900590099922e-06 1.253948789023196027e-06 1.803406815018926383e-07 1.229597824238033828e-06 1.810411355017023736e-06 2.403975503967503852e-06 2.090494583957423868e-06 8.823664046024739000e-07 2.629870242068009819e-06 2.194107436393374556e-06 2.856738864833792186e-06 6.431716657403585570e-08 2.203016695788635973e-06 1.558039347832786337e-06 2.011172395980025413e-06 2.227883276393510531e-06 1.389596052722762071e-06 6.757681161613032540e-07 7.014866700025034927e-08 2.108753696994493965e-06 3.654811628954661795e-07 2.225072036039449162e-06 2.000992231605486540e-06 2.918216506290436394e-06 2.219847772952360204e-06 2.622905093186863158e-06 1.384833789439452472e-06 5.843409031169294011e-07 1.636241231992367348e-06 1.831975657832755246e-06 9.250607417720839129e-07 1.233419800046419264e-07 1.774652907693299521e-06 2.935400120389749822e-06 2.790662101767965678e-06 2.590148276877318381e-06 1.035247827675334116e-07 1.679808997466760807e-06 1.215839093951078139e-06 8.380297009502602360e-11 2.921730209949858209e-06 2.921053002318775296e-07 1.475543437256541732e-06 1.825433389860365054e-06 1.639496829580396050e-06 1.798568476982454267e-06 2.380102023497748870e-06 3.462523468182992143e-07 3.621157328022447488e-07 1.852703945835254614e-06 2.923441403944875191e-06 1.191603888198991198e-06 6.723000410029459224e-07 2.771066334411265300e-09 2.446929866352516423e-06 5.691946001456719725e-07 2.527204297201620888e-06 1.502507065491970202e-06 1.677452809055334175e-06
1.765839785944725813e-06 3.584160074723677989e-07 1.654075898343127748e-06 1.911368254465503752e-06 1.052278035165464196e-06 2.774089661835900309e-06 1.211089884095826191e-06 1.201612894938833995e-06 2.121138287868362064e-06 3.022515242744293768e-07 2.792729867360163480e-06 1.610333218649319438e-06 7.564005672545486628e-07 1.056043986138643443e-06 1.263690704968718992e-06 5.202294667228557621e-07 9.184838738853541175e-07 3.379862590140137164e-08 2.291730539534520503e-06 6.007913907544426457e-08 1.640926156743149937e-08 2.022570096250145627e-06 1.931775562360650481e-06 1.189205530791691550e-07 1.389644452510243645e-06 1.329125046956852800e-07 1.565436324624705036e-07 1.049655638884950268e-06 1.228141298354587508e-06 1.708903699841187183e-06 1.747491036528013538e-06 2.893605494173979662e-06 7.415806287006866732e-07 2.094745096323446875e-06 8.816796586652725621e-07 1.693971511441099074e-06 8.010866133503023116e-07 2.868182174927348449e-06 2.743342451153811757e-07 1.241574894916966407e-06 7.169206679345458247e-07 2.677363433402151126e-06 1.779758410597077759e-06 2.005324025713808960e-06 8.448561687687996928e-07 2.544133067397813378e-06 2.052826914573365835e-07 1.067355115191496426e-06 1.549830120046571103e-06 3.539944620775183857e-07 2.482334551696620237e-06 2.278181796002120639e-06 2.061999380853880562e-06 1.470754754461296206e-06 4.504402892096814890e-08 7.621675162009230878e-07 1.387313262692902465e-06 1.893834451624787289e-06 2.813475332258386685e-06 6.104415326512142864e-07 1.399859671134463583e-06 4.554165225599560320e-07 1.260478457576940752e-06 1.412034256137465988e-06 2.974724159928700632e-06 1.782003234980698691e-06 1.048144568540456004e-06 1.923541323332038992e-06 4.442779360875609546e-07 9.123266582852037929e-07 2.397284686052544248e-07 2.285111394579223556e-06 2.770115883700800835e-06 2.221396132831314528e-06 4.232714646923778811e-07 3.246487121372647845e-07 2.661473005810587307e-06 4.894211665593436518e-07 1.828598637953293424e-06 1.464770327863821751e-06 1.511447354895948976e-06 3.228754405305792865e-07 2.720447857480290650e-06 2.216362803071785545e-06 4.485982642609250941e-07 7.679484517807488706e-08 2.753364585745573689e-07 2.342568965869860270e-06 1.164362350198524227e-06 1.912791684053419812e-07 9.513052555423308499e-07 8.770452237286416347e-07 1.754883663384265656e-06 3.384309098932909606e-07 1.963506380600834968e-06 2.496107763728776997e-06 2.740560045671631352e-06 1.676611025688102715e-06 6.730027295301840780e-07 1.690225992766047950e-08 1.563697510472630858e-06
1.461406535137658721e-06 9.134549956105408564e-09 1.406898701034918805e-06 1.056483007597359660e-06 2.024798550393980124e-06 1.822691801466613874e-06 5.837764995722202107e-07 4.769231244788525685e-07 7.770939680671558159e-07 2.368097960524823779e-06 2.289527445254454823e-06 2.759672344882353448e-06 9.878482055264789880e-07 6.001964061947698002e-07 7.662674517786767101e-07 1.633676943254274026e-06 2.669296657863899123e-06 1.687932896975767421e-06 7.745485200034626594e-07 2.604304908721397007e-06 4.658308123812624637e-07 1.475407821751581425e-06 1.740895069621679128e-06 2.119089821787166767e-06 8.581418273429786653e-07 1.885692141418553685e-06 2.226554864719202286e-06 2.701595283200940395e-06 2.959514124627214120e-06 1.505850991777312656e-06 2.935875688466684691e-06 2.542632943233059189e-06 4.437532067623917070e-08 1.104612992801738804e-06 1.050324152683116691e-06 2.017373870930868272e-06 8.397412574156320074e-07 1.868242150849925534e-06 1.775404261155054755e-06 1.273303105244676783e-06 1.149342387829430832e-06 3.549196506567390600e-07 1.077409623356376109e-06 2.617211611888779378e-06 1.202972167686982794e-06 8.857980095503359751e-08 2.000891735232828141e-06 2.028016487546844986e-06 1.709928395986440079e-06 2.948635833502613989e-06 1.494122617448228241e-06 2.791089692761959216e-06 1.141927945716977039e-06 1.497701989549013920e-06 2.692084285989002957e-06 9.347384753463452519e-07 2.206126437120272764e-06 5.913863527601120198e-07 8.156384283202643536e-07 5.502169441250930995e-07 2.881306539268117217e-06 3.276967633147860438e-07 1.671898862426905383e-06 2.648100022321529871e-06 5.560219296331081934e-07 2.702993271847024099e-06 2.696852512340111328e-06 2.869378095031261717e-06 2.784987251737384995e-06 1.837002057949322442e-06 1.419684257998186084e-06 2.442954610063259003e-06 1.378783452381462708e-06 1.448124805361375635e-06 2.527564383399409307e-06 5.803010939079995425e-07 2.285794370013568521e-06 1.416743015121741502e-06 1.004850998682213275e-06 1.903982580939493603e-06 1.737083675183520730e-06 1.793744849398331889e-06 1.828792964828135707e-06 4.253985919181150076e-07 7.015837994879698341e-07 1.705084938332726809e-06 1.206393136357808388e-08 2.388591295832103742e-06 1.612238592712462087e-06 2.031554083835199624e-06 1.914773167455773645e-06 1.049739838777937899e-06 1.126817766750282115e-06 2.221242916436154463e-06 2.972484553608425564e-06 6.163786556006870820e-07 2.613996928846830673e-06 8.960059687172137391e-07 2.951682249207957524e-06 2.133866160223981851e-06 2.309445034509567777e-06
7.340236820127000084e-07 2.226886343461050542e-06 2.794240789458534420e-06 2.380472349874105422e-07 2.389844711272874265e-06 1.432780490458081373e-06 1.787506381996080251e-06 2.764206445331101072e-06 7.994809576162507609e-07 4.943861267450936416e-07 2.203493717437914052e-06 2.848770633973382554e-06 5.795713133817136434e-07 2.937714425106233572e-06 1.863800455015092972e-06 2.561152740244195173e-06 1.079035694096284409e-06 2.650052827090691739e-06 5.665779731004588893e-07 2.896340223364032230e-07 1.154329024807379041e-06 2.925212337289443579e-06 6.498362975310668559e-07 2.478790393913019434e-06 1.417009984864375261e-06 2.739092565802864611e-06 1.665658836089110579e-06 2.176477675276772517e-06 9.847572385997424968e-07 1.535933922540735248e-06 6.175844350651929458e-07 1.604581479572702167e-06 1.248509873914298497e-07 2.784579185256839208e-06 8.090082274875240966e-07 1.234099720276964325e-06 2.961965463495630687e-06 2.605022079990772096e-07 1.456677085384878806e-06 2.539599959903530217e-06 1.569846230671762112e-06 2.569522764754777629e-06 1.875579474719994696e-06 1.970226213630289824e-06 6.029786531546675289e-07 2.598915852410328722e-06 1.257435726497556070e-06 1.772175900541871521e-06 2.274646991445494802e-07 2.116901696387649520e-06 2.253272143440178245e-07 2.812337919758674881e-06 2.100288663692494423e-06 1.238500271685208265e-06 7.547911303054299897e-08 1.299543170962381748e-07 1.724537220188268832e-06 8.875665944111477336e-08 2.920670079399645413e-08 1.646770283893085430e-06 1.677988858743900008e-06 2.686615103115035627e-06 1.061123441195578958e-06 1.004347610943669642e-06 2.149342623225112175e-06 1.717548742331698116e-07 8.877201154686163238e-07 9.481113583473031891e-07 1.215793442239575012e-06 5.441089237715390883e-08 1.091249957165925083e-07 2.186126395475063353e-06 8.441272053458804261e-08 1.311979527800198012e-06 7.515459103661602891e-07 1.090373845605480393e-06 2.198795209146410393e-06 2.309163675158306119e-06 9.050555197191443430e-07 3.351372823998474175e-07 1.638822816394501417e-06 1.420429931519156270e-06 1.363791151156416867e-06 2.010372773416748332e-06 1.403796917257549417e-06 2.380899530310793045e-06 2.232849459678513184e-06 2.298377862585208967e-06 1.109104024568937510e-06 1.465660957527055810e-06 2.538277711122007946e-06 2.090357463893308786e-06 4.091988860082024226e-07 2.919425508795212895e-06 6.932988239639427239e-07 2.797521959792195225e-06 2.618414620382806676e-06 1.350393623806624259e-06 1.984724925418457065e-06 1.397292087888944072e-06 2.718130866978265687e-06
2.332380970197751703e-07 1.171869302049834740e-06 2.412763802512838627e-07 1.401954537940325604e-06 2.587861517945028608e-06 4.092777320157650313e-07 1.819483306736568058e-07 1.016994102379269756e-06 2.376829154557425537e-06 2.406114074942215891e-06 2.114815014292252307e-06 1.757979525781944706e-06 8.253600326797366715e-07 1.443747221002359541e-06 2.472028505731386021e-06 1.693255342615978612e-06 2.494662183569133458e-06 2.014546491905311487e-06 1.111629653438643179e-06 8.825904413120042442e-07 3.635492499320961500e-07 7.303237081359626004e-07 2.737480013529947718e-06 1.222119312557545779e-08 1.210536160432482508e-06 1.104006793765305396e-06 1.657829641220687285e-08 1.853396237760944457e-06 2.787391322426442819e-06 1.646477581836320227e-06 3.041210970656878899e-07 6.243409852295760155e-07 2.341237215581449818e-07 8.464486065761837712e-07 2.905515391935212886e-07 2.278806119320182648e-06 1.796576191886012303e-07 1.319571553315417466e-07 1.549575345035211144e-06 8.186980973148383061e-07 1.370450907272329934e-06 1.775843598280132352e-07 8.891754269343294364e-07 2.750712626553302715e-06 9.032278673459230283e-07 1.727937550824176458e-06 1.950679394721851874e-06 2.469687088694392110e-06 5.793264656350749446e-08 5.835568151585752147e-07 2.116880703443106224e-06 2.255861450943939019e-06 1.204697556427666839e-06 2.823373842636902836e-06 6.586399192426428689e-09 1.435848654245600139e-06 3.070626921673639389e-07 1.980030812617508257e-06 1.098406187902600677e-06 4.812293699362246324e-07 5.218763624392130896e-08 4.988217255758993154e-07 2.495768094478617219e-06 5.875469730271032758e-07 2.591865900791669270e-06 2.547089034132330226e-06 2.023941125674286727e-06 1.233719356454414600e-06 1.252333236023028421e-06 1.312610942544112182e-06 2.981465805039964396e-06 1.697857097832509074e-06 1.734377699381457649e-06 1.537777767166338473e-06 4.159649924477137997e-07 2.660513859402616109e-06 2.144382687950768379e-06 1.224963966120266680e-06 2.271013899654916624e-06 2.817509168084075148e-06 1.316704545827780419e-06 7.024467927835821889e-07 2.993113541036799425e-07 1.844873155446437223e-06 2.297201040628407143e-06 1.228037574846728086e-06 2.778967080806969987e-06 1.225241630918798199e-06 2.612030962762182288e-06 2.427058585858470888e-06 1.180684454488569364e-06 1.658228964664556739e-06 2.859809696973606502e-06 1.864487310110293455e-06 7.317963423937045074e-07 9.971224103620832171e-07 9.271620197635090040e-07 1.415765461237406001e-06 2.992638706177812922e-06 2.318080287313577153e-06 1.109689296475829301e-06
4.860484471346704757e-07 1.360776020015702087e-06 9.164980719202128071e-07 3.637512852480895585e-08 1.182474822783991298e-06 1.794052548977728787e-06 1.362002539366500190e-07 2.958368327959476048e-06 6.723618954818041578e-07 2.085293204915117121e-06 1.341899615073357499e-06 2.721864610083690127e-06 1.851813642059408495e-06 1.864678987784365026e-06 2.911316555592774405e-06 1.321362229665583727e-07 1.861519506445624368e-06 3.904414730718517309e-07 1.566359490962757508e-06 8.896701683105549148e-07 4.424741989628208149e-07 2.367274775048140116e-06 8.917376330996728878e-08 1.712639916869598409e-06 1.163763337746220007e-06 1.195170806222443968e-06 1.565109850193243369e-06 1.023517581518133610e-06 1.721183671332439348e-06 7.692929542786455141e-07 2.413271661453471211e-06 8.071780126667429842e-07 1.496630373503523346e-06 2.161153545473277642e-06 8.976417312149731129e-07 2.225607890025390611e-06 2.659929683692397273e-06 2.847806190103216766e-06 1.456375959465833050e-06 1.709144568387407000e-06 2.070800702567399783e-06 2.700104434665720445e-06 3.312256618102859236e-07 9.664766200770292595e-07 4.463284763805034301e-07 8.266142634842460035e-07 1.131865482724302591e-06 4.792053651368366729e-08 2.831704583921348369e-06 6.351397980013684778e-08 1.066662218719163632e-06 2.371023184458911937e-06 2.051156588493234501e-06 1.200067335595667019e-08 2.843412068434181366e-06 6.206519753766215068e-08 2.913309291926748119e-06 7.843415454715489464e-07 1.690658784609640061e-06 1.422053534608794886e-06 8.061247991326032851e-07 1.125006780768167251e-06 2.304827404805774216e-06 1.344552184350034447e-06 2.799973875535665408e-06 1.797461267435385887e-06 1.498085316801080555e-06 2.065386319352193105e-06 2.728334071260198592e-06 1.809771185989269892e-06 2.558989466734261828e-07 1.725726028867007916e-06 1.506930042979841415e-06 2.858064624551696490e-06 3.742787752911269614e-08 1.820935637659247650e-06 5.191006984588002931e-07 4.057393101034629741e-07 9.042609250885624885e-09 1.136413372315926401e-06 9.094483989136132770e-07 1.650810294207935158e-06 6.584547964344334083e-07 6.806869402339343599e-07 8.737474922195890631e-07 2.399052226441295861e-06 1.956255844864364228e-06 1.348546794262641418e-06 8.394392510437400807e-07 1.672964739450371870e-06 1.643015280041047940e-07 1.522757579562222795e-06 1.748114154897968409e-07 1.513093404885167394e-06 7.448713788947247880e-08 2.620857883453997776e-06 1.661255784544563193e-06 5.146849821474677680e-07 1.324513991012906259e-06 7.958656561128521159e-07 6.157864086643522168e-07
2.271242367679668142e-06 3.090460379548073567e-07 1.403085848268513970e-06 1.302238369587089712e-06 2.579529780495845213e-07 2.247070768925636225e-06 2.954343069728219727e-06 2.253449541365557319e-06 2.869793017032399443e-06 2.464160090781773207e-06 2.716221648833638923e-06 2.311978318448008822e-06 1.618376308605533337e-06 1.037611649977425025e-06 2.503366156869748764e-06 6.582151295933169727e-07 5.968275962168711587e-08 4.585266075503851123e-07 1.936585172388133169e-06 2.969125433226346595e-06 7.553183552287304261e-07 2.524203585544654565e-06 1.381940984752019006e-06 2.026808142672684250e-06 1.862743077648425804e-06 7.225313650795906307e-07 1.992866925426802743e-06 2.743094518728435906e-06 4.075285242188320105e-07 1.888122250605016157e-06 1.621561743020641444e-06 1.847907650812998879e-07 3.973998359228440193e-07 2.837246460388771706e-06 8.525948186363515479e-07 1.360301954547451600e-06 7.845352752348826816e-07 2.412346025229038297e-06 1.388945775586081875e-06 2.672684200983321094e-06 2.232207176730610996e-06 6.346847445083281816e-08 1.278498222448479834e-06 1.381343655700863307e-06 1.487512845978630164e-07 1.081152875061055157e-06 1.059183067326677838e-07 6.949701394249025471e-07 1.819685819323099485e-06 1.260883047675719409e-07 2.280657274981325203e-06 8.423544809791412028e-07 1.480529131464567880e-06 1.495089895823516102e-06 6.961381825450146759e-07 1.147387051635359151e-06 2.185025906575800713e-06 2.500152465936137477e-06 2.713339118801175165e-06 1.410093495919297955e-07 7.880883748016864984e-07 2.158247902258689797e-07 1.768270425837321765e-06 7.387075296094681693e-07 7.909749742282662592e-07 1.032042223919067156e-06 8.095352107566981242e-07 1.108319677956969731e-06 1.367448057486937826e-06 1.587512105925429253e-06 1.993691920181227765e-06 1.256772122699921712e-07 2.870892061922001093e-06 5.719069162712437462e-07 5.514470406707005804e-07 1.425297896736278442e-06 2.872285774752821148e-06 2.812780558794788780e-06 1.440500924416512972e-06 1.681461098893288182e-06 2.346129573536757465e-06 2.598739818000560329e-06 5.780675087253252188e-07 4.636956614636047824e-07 3.334713424729578714e-07 1.523858036644921526e-06 1.613480230651699903e-06 2.433150076264169258e-06 9.426014730748086062e-07 6.380327629162662870e-08 4.427453808130599384e-08 1.288601073684179229e-06 1.707218524046632131e-06 2.571267192040933555e-06 6.389856561568233836e-07 2.677181665503057367e-06 2.657839677242746118e-06 2.336038720481983361e-06 1.854856408665777923e-06 2.488807431526956304e-06 2.512784531539819818e-06
4.017269107174508285e-07 9.499847026443677122e-07 2.678229018205439853e-06 2.631143520233398233e-06 1.798963188409272483e-06 1.411640336781724121e-06 9.754366948445974395e-07 1.865203054002125643e-06 5.583357393929832226e-07 1.789851199945641252e-06 6.690099296751220920e-07 2.411216296622128890e-06 7.555485971386389699e-07 1.839030510081147471e-06 1.562014340035234416e-06 1.402842315366318258e-06 1.863009168814843370e-06 6.275474332120873456e-07 2.254523471218018537e-06 4.377965361836486514e-07 2.344018860205980773e-06 1.831328132117877686e-06 8.869017369161388499e-07 1.162966275341183896e-06 1.555074449531220002e-06 2.811169630106789706e-06 9.260280310241524485e-07 2.650081380598448206e-07 2.777538712605077471e-06 2.913080753275012502e-07 1.334574610786493080e-06 4.317574574802520999e-07 3.536708674846556144e-07 2.013686355883914496e-06 1.540609694314692570e-06 1.746573429172128953e-06 2.763203608361190974e-06 6.709341683644212795e-07 2.627574535418878230e-06 2.958319753003606760e-06 1.025087843877756937e-06 2.225640369647092651e-06 2.930326958702942252e-07 2.601048937878390659e-06 1.767873644262164053e-06 1.509937512630356051e-06 2.575851669886699599e-06 6.875245756882709984e-07 2.484319192185741019e-06 2.689640049074477444e-07 6.966388848490546153e-10 8.670076853715479840e-07 1.388260169002478150e-06 2.707165520317737056e-07 1.862461972439029534e-06 2.404167810484452564e-06 2.879746234277880526e-06 2.154672581334146718e-06 2.411997149322541338e-06 2.383089711588104025e-06 6.954570632822973890e-07 1.354556546501754411e-06 9.687027378028822162e-07 6.545233702789152534e-07 2.546364099091794428e-06 1.790632586091003841e-06 9.732088226885097575e-07 8.922362351441682388e-07 8.662114162222634308e-07 1.665049516033603480e-06 9.244282983698399363e-07 1.118170844876822385e-07 1.912434734295306284e-06 8.581922485562098881e-08 2.668535627500966318e-06 2.569267211200615807e-06 5.512833512170519578e-07 1.279706653909669867e-06 2.341721344526801010e-06 1.889086978652266012e-06 1.343071403943582874e-06 1.229482352699792976e-06 8.310424580236722729e-07 1.958565217101828721e-06 1.396979923766052407e-06 2.936081063418516182e-06 2.714597490561649570e-06 1.782303679907652524e-06 2.990367159615831254e-06 1.064892756813633955e-06 1.262563609190045407e-06 2.774616246617708452e-06 2.954904028994670442e-06 2.094370273616677113e-06 2.683797783051402342e-06 5.422889178319796990e-07 2.017503701477180178e-06 2.200285833614719010e-06 2.686680776470107180e-07 1.277254409664104468e-06 5.458048643840121200e-07
